pattern_id,domain,fact_summary,cn_claim,us_claim,hk_claim,mapping_status,hard_case,positive_control,notes
FP-EXT-CIV-0008,contract,案中，法院认为，优某公司负责涉案运输是履行其与泰某米公司之间定期租船合同的行为，其雇用的船长按照泰某米公司的指示放货亦属于履行合同义务的范畴，是有合同依据的正当行为。这与法律所要追究的实际承运人因自身过错造成货物损害或者承运人未有指示却无正本提单放货的责任情形不同。因此优某公司无须承担无单放货责任。虽然法院并未明确考察实际承运人是否存在侵权行为，但考察其是否具有过错，实际上亦是考察其是否构成侵权。,,,,CN_US_PARTIAL,,,
FP-EXT-CIV-0001,contract,"民事判决书。③参见最高人民法院2022年4月11日发布的民法典颁布后人格权司法保护典型民事案例。
48民商事审判实务（第4册）动中受限制。周某某遂诉至法院，要求上林某银行协助撤销周某某的不良担保征信记录，赔偿精神损失和名誉损失费，并登报赔礼道歉、消除影响。（二）裁判理由人民法院经审理认为，依据《民法典》第1029条的规定，信用评价关涉个人名誉，民事主体享有维护自己的信用评价不受他人侵害的权利，有权",,,,CN_US_PARTIAL,,,
FP-EXT-CIV-0002,contract,民事裁定书。该案中，法院认为申请人所述情形并未达到“紧迫性”和“及时制止性”标准，且现有证据表明，即使不及时制正万某某的行为，给李某造成其所述难以弥补的人格权损害的可能性也较小，本案情势不具有需要作出人格权侵害禁令的现实紧迫性，故对李某的申请不予准许。同时指出，申请人完全可以通过及时公布客观事实等手段来进行回应，亦可以通过名誉权诉讼以及通知互联网平台审查处理的方式寻求救济，以防止其所述人格权损害后,,,,CN_US_PARTIAL,,,
FP-EXT-CIV-0003,contract,"民事判决书。
第四编《民法典》侵权责任编287伤人等。需要注意的是，从目前实务中的做法来看，这里的“第三人”通常并不包括被侵权人的监护人。如果监护人存在过错的，学理通常认为这构成受害人一方的过错，适用《民法典》第1245条以及第1248条等规定，来减轻动物的饲养人、管理人以及动物园的责任。（二）不真止连带责任的适用动物饲养人或者管理人与第三人对被侵权人承担的是不真正连带责任，被侵权人可以单独向动物",,,,CN_ONLY,,,
FP-EXT-CIV-0004,contract,"民事判决书。②参见人民法院案例库案例，人库编号：2023-10-2-207-001。
376民商事审判实务（第4册）
职权主动进行。对于“确有必要”由法院启动鉴定程序的情形，也要严格按照法院依职权调查取证的范围进行确定。涉及可能损害国家利益、社会公共利益的事实，涉及身份关系的事实，涉及公益诉讼，当事人有恶意串通损害他人合法权益可能的，涉及依职权追加当事人、中止诉讼、终结诉讼、回避等程序性事项的，人",,,,CN_US_PARTIAL,,,
FP-EXT-CIV-0005,contract,"民事判决书。
第六编民事审判程序和证据运用431
及其证明标准提出明确要求。债权人在准备申请书时，应当确保其中包括请求给付金钱或有价证券的具体数量以及相关的详细事实和证据。申请书的内容应当清晰明了，以便法院能够准确理解债权人的请求和依据。不完整或不清晰的申请书可能会导致审理延误或被驳回。1.关于是否重复申请的问题人民法院已经受理过的案件或正在审理的案件，当事人不得就同一诉讼标的、以同一理由向人民法",,,,CN_US_PARTIAL,,,
FP-EXT-CIV-0001,contract,"民事判决书。②参见刘斌：《重塑董事范畴：从形式主义迈向实质主义》，载《比较法研究》2021年第5期。
90（民商事审判实务（第5册）
任公司董事职务的任何人，无论其名称为何，并包括公司董事或多数董事惯常按照其指示或指令行事的人，以及候补董事或替代董事。”对此类人员课以忠实、勤勉义务的正当性在于，其实质上已行使高级管理人员职权，只是形式上未在公司担任高级管理人员职务而已，如果仅因此就能免责，则难以对",,,,CN_US_PARTIAL,,,
FP-EXT-CIV-0002,contract,"民事判决书。
第一编公司111子公司管理层责任、否认全资子公司独立人格?角度肯定股东查阅权穿越行使的正当性。对此，在看到制度创新的同时，应严格限制其适用范围，遵照《公司法》的规定赋予查阅权。（二）置备义务的履行主体依据《公司法》第67条第2款第9项的规定，董事会是制定公司基本管理制度的主体，公司文件材料如何置备、由谁置备属于公司基本管理制度中的一环。因此，董事会当属置备公司文件材料的责任主体，董事",,,,CN_US_PARTIAL,,,
FP-EXT-CIV-0003,contract,"民事判决书。②《公司法》第252条规定：“公司的发起人、股东虚假出资，未交付或者未按期交付作为出资的货币或者非货币财产的，由公司登记机关责令改正，可以处以五万元以上二十万元以下的罚款；情节严重的，处以虚假出资或者未出资金额百分之五以上百分之十五以下的罚款；对直接负责的主管人员和其他直接责任人员处以一万元以上十万元以下的罚款。”
第一编公司121即虚假出资及出资不足等情形。若发现股东存在出资不实的情",,,,CN_US_PARTIAL,,,
FP-EXT-CIV-0004,contract,"民事裁定书。
第二编破产171况：（1）债务人不能清偿到期债务，并且资产不足以清偿全部债务；（2）债务人不能清偿到期债务，并且明显缺乏清偿能力。我们认为，从两种破产原因的适用情况看，前者主要适用于债务人提出破产申请，资不抵债现象明显、无须审计评估即可判断的案件；后者主要适用于债权人提出破产申请以及资不抵债现象不易判断的案件。法律之所以作出区别规定，是因为债务人如果资产超过负债，仅从理论上讲，其通过",,,,CN_US_PARTIAL,,,
FP-EXT-CIV-0005,contract,裁定：指令山东省高级人民法院再审本案。最高人民法院经审查认为，某投资公司经受让合法取得对某经贸公司的债权，债权至今未获清偿，符合破产申请人资格。2016年8月18日，山东省烟台市中级人民法院出具执行裁定书，指定山东省烟台市莱山区人民法院执行。然而某经贸公司一直未向某投资公司清偿债务，且某经贸公司无财产可供执行。根据国家企业信用信息公示系统显示，某经贸公司于2005年8月15日被工商行政管理机关吊销,,,,CN_US_PARTIAL,,,
FP-EXT-CIV-0006,contract,"民事裁定书。
228（民商事审判实务（第5册）
相应的，重整计划草案的制作主体也有所不同。在债务人自行管理模式下，债务人最熟悉自身财产及经营状况，由其制作重整计划草案最为合适，但该模式存在债务人为了自身利益损害债权人利益的道德风险，因此，管理人要加强监督；在管理人管理模式下，管理人已全面接管债务人并完成清产核资工作，由其制作重整计划草案更为适宜，且相对而言，管理人也能较为中立地提交重整计划草案，较",,,,CN_US_PARTIAL,,,
FP-EXT-CIV-0007,contract,"民事判决书。
234（民商事审判实务（第5册）
勉、忠实义务造成的，还应当依照《企业破产法》第130条的规定追究管理人的赔偿责任。至于管理人未尽勤勉、忠实义务的判断，最高人民法院认为，管理人违反谨慎、忠实、信用、注意等基本义务，是其承担民事责任的前提和依据。对管理人未勤勉尽责，忠实执行职务的判断，应限定在管理人故意或者重大过失的范围内，即必须有充分证据证明管理人在履行职务过程中，因故意或者重大过失",,,,CN_US_PARTIAL,,,
FP-EXT-CIV-0008,contract,"民事判决书。
260民商事审判实务（第5册）
款，旅游公司依承诺函约定，将本应支付给金属公司的租金用于赔偿张某某、邵某某之损失，本质是金属公司通过第三人代为清偿形式，对所欠张某某、邵某某的债务进行个别清偿。人民法院于2019年3月15日裁定受理金属公司破产清算案，旅游公司于2018年10月11日向张某某、邵某某付款，该个别清偿行为发生在人民法院受理破产申请前6个月内，张某某主张以应付款之日确定清偿",,,,CN_US_PARTIAL,,,
FP-EXT-CIV-0009,contract,"、第5-1号、第6-1号民事裁定书。②参见沈阳市中级人民法院课题组：《关联企业破产实体合并法律适用问题研究》，载王欣新、尹正友主编：《破产法论坛》第五辑），法律出版社2010年版，第113页。
第二编破产395
四、实质合并破产案件的管辖对于适用实质合并规则审理的，《破产审判会议纪要》第35条规定，由关联企业中的核心控制企业住所地人民法院管辖。这主要是由于核心控制企业往往集中了关联企业的主要资产，",,,,CN_US_PARTIAL,,,
FP-EXT-CIV-0010,contract,"民事裁定书。
402民商事审判实务（第5册）源。（2）在深圳“某立系1+3”关联企业非实质合并审理案中，法院认为现有证据尚不足以证实“某立系1+3”之间已达到法人人格混同的实质合并标准，依法不宜实质合并破产。但鉴于关联程度高，法院拟对4家公司采取非实质合并方式集中管辖和协调审理。法院严格遵循最高人民法院关于实质合并审慎适用的原则，着眼关联企业整体运营和资产负债情况，坚持尊重企业法人人格的独立，对是",,,,CN_US_PARTIAL,,,
FP-EXT-CIV-0011,contract,"民事裁定书。②参见王斐民：《金融机构破产综合立法的体系研究》，载《中国政法大学学报》2021年第4期。
428民商事审判实务（第5册）调破产工作中有关行政事务的规定，·同时明确规定金融机构行政处置与破产程序衔接机制，包括行政处置阶段清产核资、资产处分与债权登记效力审查、清算组转任管理人、重大破产程序事项的司法监督与行政监管等问题。此外，要推动修订完善金融机构监管、金融消费者和中小投资者保护及税收征",,,,TRI_JURISDICTION_PARTIAL,,,
FP-EXT-CIV-0012,contract,"民事裁定书。
第二编破产443
和破产程序予以区别，也没有区分破产程序的实体与程序的综合性和复杂性，而实际上该两案是否在承认之后存在实际的协助执行行为，尚无公开资料佐证，无法证实该两案的管理人实际上达到了申请承认的目的；另一方面，上述两案均发生在现行《企业破产法》生效之前，并非严格意义上的跨境破产程序的承认与协助，但确实彰显了我国开放合作的司法态度。（二）企业破产法》关于跨境破产的立法与司法实践2",,,,CN_US_PARTIAL,,,
